Tmc,i0,i1,i2,theta,x0
304.04514,0.03316317937858939,0.006718024548258992,1.6969857139139726,0.7121123447397456,-452.2385105874529
305.13818,0.034064109548201986,0.008271470973650996,1.7071542808913318,0.6528422456799317,-453.6251078665114
310.79337,0.0308542606593429,0.0062481952820507706,1.6973014096337276,0.5940500710495712,-452.11282593185183
311.66235,0.029978811451454784,0.0070638741811218375,1.706084965488072,0.5686697478267257,-453.7640989669463
249.80922,0.03377405461512494,0.006847616426419459,1.696608599492276,0.6089358244848756,-452.2872611107572
248.5943,0.032195532024452016,0.007807438548292752,1.7057363433680504,0.46383325698124545,-453.8275308896853
252.31702,0.033807854986342104,0.0070247301333398295,1.6969747779698703,0.585203534081945,-452.2666587161568
249.84106,0.03175382385333244,0.007844625854751361,1.7075670364671676,0.4888999283468973,-453.72029590275537
252.41171,0.033309312716061495,0.006788021432973921,1.6963636716926616,0.5653748094798363,-452.45171699747175
248.73073,0.031676845665235334,0.007697183835612186,1.7062376919087432,0.4478629363775027,-453.9814647362035
251.76149,0.03271722999368758,0.006781395279783252,1.6967707728237444,0.5203445746276297,-452.43311102739165
254.09567,0.03143839103354728,0.0075812369390813325,1.70728645001877,0.47330556202461765,-453.8344928842505
253.17207,0.03319455358507407,0.006862302672634518,1.697023809225784,0.5711354727225462,-452.37189840534563
249.61978,0.031681384655062546,0.00785023764144412,1.7068309987440033,0.49378338510381364,-453.92962666522646
200.08142,0.033320592755544984,0.006880609716549593,1.6876356310094287,0.395521187785705,-452.4040163109839
199.15254,0.03481018411960823,0.008670819172749552,1.697989247377621,0.38773431127311325,-453.7823439751231
201.20305,0.03441782185006687,0.007144393886086438,1.6876175315318056,0.47198686832818687,-452.19738015457483
200.71938,0.03415059512455434,0.008354223436853936,1.6962696511045054,0.4132095443394898,-453.9357470153858
200.37828,0.035173367271637196,0.0073155740525337595,1.6876131231372538,0.4737383790483028,-452.3105032785329
200.84799,0.03367835297174523,0.00825549494863435,1.6974964902244385,0.41149442842869727,-453.8349790427033
199.94681,0.033627488483112956,0.00705277256611105,1.6866676424416696,0.43086795596469285,-452.42993294232787
199.97108,0.033935659996347706,0.008369367127942295,1.6969547315459257,0.42187553546420464,-453.836986729684
200.10529,0.03440336915296772,0.00722721999974194,1.6864968306688344,0.46638727311571543,-452.41991064130303
201.06766,0.03400693487817452,0.00841281708172072,1.6959725359189566,0.4151645321856641,-453.9818872636356
180.5295,0.035584771955639936,0.007496508773886808,1.693102145548684,0.4270464794803738,-452.6438072800859
181.26738,0.033879147320612035,0.008476632686172552,1.7048042280446496,0.3857382169574661,-453.98103444500464
181.67223,0.034590311181333926,0.007135950472547692,1.6945532411126518,0.4212547434483251,-452.5143392597335
181.02406,0.03396553075799828,0.008466112422151693,1.7045539482220455,0.3777340620579227,-454.0312226731242
180.19312,0.03513688759800972,0.007332319271384269,1.694413736489535,0.4283157194588637,-452.5206590353485
180.44826,0.03436126628704819,0.008481355974905095,1.704379141851361,0.3831664723871503,-454.0291382947111
181.85493,0.03374357727686125,0.007010086967432192,1.694615646254106,0.38169884464839804,-452.4773413766691
180.78735,0.03419072535959277,0.008495916167584367,1.7052852733911719,0.3905238149814863,-453.9587446357439
181.0053,0.033981483864231,0.007011782579050968,1.6938710260499226,0.3936387891530077,-452.4343063914864
180.54211,0.03370925110260229,0.00835711944735261,1.7042312932073231,0.3745978920184591,-453.99474139519265
167.8179,0.034534287960152205,0.007194542446891233,1.6852876764052929,0.40519726482489987,-452.3927578043641
167.60423,0.03395391800148471,0.008559452750451453,1.6954194219361092,0.33733622603280483,-454.0161924289028
167.82047,0.034145547387044506,0.0070428790101058686,1.6854088525310331,0.4094441827721661,-452.4819307155646
167.23866,0.034221380895154335,0.008554275368052144,1.6958613895994852,0.36028413784181484,-454.02250824399397
167.19058,0.03437648183111064,0.007145718381473587,1.6855903517464663,0.3856045645508717,-452.50358585816133
167.31876,0.03452654579621712,0.008579459914025792,1.6958271076238411,0.3753170571119162,-454.0767905483252
166.56279,0.03339239168105994,0.006830092009031116,1.6860594250692884,0.3633934133712406,-452.4533088497224
166.16272,0.03418131936588855,0.008627158955569649,1.6959052624478383,0.3413790438757915,-454.06858497921695
166.03528,0.03468550736793634,0.00711803075649945,1.686176534318135,0.3873553179896855,-452.4658857756998
166.15753,0.03445248886591384,0.00859139220894248,1.6969285616132141,0.3370731378531974,-453.97807161941967
154.2515,0.034588194301174116,0.00712773570213724,1.6849976935947932,0.35550986882962243,-452.41677003060045
154.26212,0.03312541823956803,0.00823228711867915,1.6950344131520925,0.30490188660049217,-454.0458671012661
154.10735,0.03421374283148947,0.007110368355309932,1.6837071409105946,0.35308329188384097,-452.64957271693777
153.69756,0.03465724682005089,0.008746045958525623,1.6943574175618705,0.3295498599432059,-454.0052612370147
153.28041,0.034345130576222696,0.007144122360372995,1.6840511119086563,0.36391376015941146,-452.6867950401143
153.04747,0.03452688966098932,0.008647887350885746,1.6951738596733856,0.3433330220052125,-454.04870150978644
152.66492,0.034631102235680215,0.00724182824738795,1.6843966813683298,0.3477906854744712,-452.68745665106053
152.93288,0.035370685116578364,0.00871157651093308,1.6953812149551675,0.3764305577786625,-454.0599088517724
152.32948,0.03465362804139351,0.007348294067905042,1.6849195580070477,0.36936646934191564,-452.55177204740875
151.63298,0.03501926645401476,0.008730524236963829,1.6954003803148636,0.34116422607924535,-454.1205752778022
